timestamps,TP9,AF7,AF8,TP10,Right AUX
1718226427.543,-3.906,-762.695,-9.766,-14.160,0.000
1718226427.547,30.273,-773.926,18.555,1.465,0.000
1718226427.551,-17.090,-943.359,0.977,-18.555,0.000
1718226427.554,-30.273,-851.074,-22.461,-31.738,0.000
1718226427.558,4.395,-777.344,-6.348,-4.395,0.000
1718226427.562,-11.719,-925.781,7.812,-23.926,0.000
1718226427.566,-12.695,-965.332,-3.906,-28.809,0.000
1718226427.570,-6.836,-769.531,-18.066,-1.953,0.000
1718226427.574,-6.836,-821.289,-6.836,-12.207,0.000
1718226427.578,-0.488,-1000.000,7.812,3.906,0.000
1718226427.582,-9.766,-978.516,-0.488,10.742,0.000
1718226427.586,-21.973,-833.008,-5.371,-25.879,0.000
1718226427.590,16.113,-745.605,7.812,-12.207,0.000
1718226427.594,17.090,-889.160,11.230,-1.953,0.000
1718226427.597,-23.926,-969.727,-1.465,-20.996,0.000
1718226427.601,-25.879,-849.121,15.137,-6.348,0.000
1718226427.605,-8.789,-818.359,9.277,-1.465,0.000
1718226427.609,-7.324,-917.480,-11.230,-38.574,0.000
1718226427.613,-13.672,-941.406,-2.441,-10.254,0.000
1718226427.617,5.371,-806.152,12.207,-0.488,0.000
1718226427.621,8.789,-868.164,13.672,-21.484,0.000
1718226427.625,11.230,-1000.000,-11.230,-20.508,0.000
1718226427.629,11.719,-1000.000,-3.418,-12.207,0.000
1718226427.633,-14.160,-877.930,12.695,-0.977,0.000
1718226427.636,-34.180,-858.398,1.953,-20.020,0.000
1718226427.640,-14.648,-1000.000,6.348,-38.086,0.000
1718226427.644,1.465,-917.480,5.371,-15.625,0.000
1718226427.648,0.977,-822.754,0.977,-17.090,0.000
1718226427.652,-15.625,-926.758,-3.906,-45.898,0.000
1718226427.656,1.465,-1000.000,-11.230,-28.320,0.000
1718226427.660,14.648,-934.570,-10.254,-0.977,0.000
1718226427.664,-4.883,-782.227,4.395,2.930,0.000
1718226427.668,-3.418,-870.117,9.277,-0.977,0.000
1718226427.672,-12.207,-1000.000,2.441,5.859,0.000
1718226427.676,4.395,-946.289,-5.371,15.625,0.000
1718226427.679,8.789,-752.441,-9.277,-29.785,0.000
1718226427.683,-7.324,-865.234,-4.883,-37.109,0.000
1718226427.687,2.441,-990.723,-0.977,-11.230,0.000
1718226427.691,3.418,-796.875,0.000,-30.762,0.000
1718226427.695,21.484,-664.551,9.277,-1.953,0.000
1718226427.699,19.043,-849.121,8.789,15.137,0.000
1718226427.703,1.953,-903.809,5.371,-5.371,0.000
1718226427.707,31.738,-846.680,36.621,14.160,0.000
1718226427.711,-5.859,-992.188,20.508,4.395,0.000
1718226427.715,-38.574,-998.047,-11.719,-39.062,0.000
1718226427.719,-24.414,-1000.000,-9.277,-52.734,0.000
1718226427.722,-23.438,-941.406,-12.207,-36.133,0.000
1718226427.726,-7.324,-871.094,-6.836,-45.410,0.000
1718226427.730,7.812,-918.945,-2.441,-17.090,0.000
1718226427.734,-9.766,-853.516,-14.160,12.695,0.000
1718226427.738,22.949,-819.824,-9.277,-11.719,0.000
1718226427.742,39.062,-854.980,-5.371,8.301,0.000
1718226427.746,-10.254,-945.801,-23.438,2.930,0.000
1718226427.750,-15.137,-982.910,-2.441,-36.621,0.000
1718226427.754,-15.137,-885.742,5.371,-34.668,0.000
1718226427.758,-20.020,-824.219,-20.996,-23.926,0.000
1718226427.762,8.789,-1000.000,2.441,17.090,0.000
1718226427.765,16.602,-1000.000,9.277,-6.348,0.000
1718226427.769,-23.926,-979.492,-23.926,-39.551,0.000
1718226427.773,-32.715,-1000.000,-9.277,-12.207,0.000
1718226427.777,-29.297,-962.402,5.859,-40.039,0.000
1718226427.781,-17.090,-748.535,9.277,-46.387,0.000
1718226427.785,-5.371,-596.680,12.695,-10.742,0.000
1718226427.789,-13.672,-772.461,10.254,-18.066,0.000
1718226427.793,-10.254,-845.703,23.438,-20.996,0.000
1718226427.797,-10.254,-618.652,32.227,-11.719,0.000
1718226427.801,-19.043,-680.176,22.461,-25.879,0.000
1718226427.804,-9.766,-868.164,11.230,8.301,0.000
1718226427.808,4.395,-796.387,4.395,14.648,0.000
1718226427.812,-10.254,-880.859,4.395,-28.809,0.000
1718226427.816,-14.160,-1000.000,8.301,-4.395,0.000
1718226427.820,-9.766,-997.559,22.461,10.742,0.000
1718226427.824,-0.488,-985.840,28.320,-28.320,0.000
1718226427.828,-8.301,-713.867,10.742,-24.414,0.000
1718226427.832,-4.883,-697.754,3.906,-6.836,0.000
1718226427.836,2.930,-890.137,13.184,-1.953,0.000
1718226427.840,6.348,-782.715,14.648,-1.465,0.000
1718226427.844,8.789,-859.375,12.207,-10.742,0.000
1718226427.847,18.555,-1000.000,4.395,-0.488,0.000
1718226427.851,8.301,-868.652,-5.371,20.020,0.000
1718226427.855,-15.137,-735.840,-9.277,2.441,0.000
1718226427.859,-18.066,-948.730,-7.324,-33.691,0.000
1718226427.863,-7.324,-1000.000,-5.859,-5.371,0.000
1718226427.867,8.301,-961.914,-11.719,-4.395,0.000
1718226427.871,0.488,-739.746,-20.996,-41.016,0.000
1718226427.875,-4.395,-587.891,-30.273,-31.250,0.000
1718226427.879,19.043,-837.891,-13.672,-7.812,0.000
1718226427.883,20.020,-938.965,-11.230,-30.273,0.000
1718226427.887,1.465,-704.102,-19.043,-28.320,0.000
1718226427.890,10.254,-673.340,-3.906,-6.836,0.000
1718226427.894,11.230,-871.582,-3.418,17.090,0.000
1718226427.898,18.555,-865.234,-16.602,17.090,0.000
1718226427.902,16.602,-708.984,-26.855,7.324,0.000
1718226427.906,4.395,-903.809,-25.879,-9.766,0.000
1718226427.910,0.977,-1000.000,-21.484,-51.758,0.000
1718226427.914,1.465,-902.344,-9.277,-11.230,0.000
1718226427.918,-0.488,-688.477,-13.672,-1.465,0.000
1718226427.922,-20.020,-727.051,-30.762,-20.996,0.000
1718226427.926,-5.859,-923.828,-31.250,-10.254,0.000
1718226427.929,9.766,-772.949,-20.996,3.418,0.000
1718226427.933,9.277,-705.078,-19.531,-16.602,0.000
1718226427.937,-4.395,-938.477,-24.414,-25.391,0.000
1718226427.941,1.465,-1000.000,-28.809,-20.508,0.000
1718226427.945,13.184,-972.168,-20.508,0.000,0.000
1718226427.949,6.348,-938.477,-21.973,9.766,0.000
1718226427.953,-11.719,-979.980,-35.645,-27.344,0.000
1718226427.957,-1.465,-982.910,-20.996,-15.625,0.000
1718226427.961,0.000,-772.461,-16.113,-4.395,0.000
1718226427.965,-12.695,-605.957,-28.320,-14.160,0.000
1718226427.969,4.883,-801.270,-26.367,-15.625,0.000
1718226427.972,5.371,-954.590,-31.250,-33.691,0.000
1718226427.976,9.277,-756.836,-29.297,-32.715,0.000
1718226427.980,17.578,-669.922,0.977,-7.812,0.000
1718226427.984,2.930,-857.422,-5.371,8.789,0.000
1718226427.988,-10.254,-856.445,-19.531,-3.906,0.000
1718226427.992,-13.672,-778.320,-17.578,-31.738,0.000
1718226427.996,0.000,-954.590,-21.973,-25.391,0.000
1718226428.000,-22.949,-1000.000,-20.996,0.488,0.000
1718226428.004,-31.250,-904.785,-29.297,-10.254,0.000
1718226428.008,4.883,-673.828,-35.156,-31.738,0.000
1718226428.011,-4.395,-787.109,-19.043,-21.484,0.000
1718226428.015,-17.578,-940.430,-6.348,4.395,0.000
1718226428.019,-27.344,-803.223,-23.438,-15.625,0.000
1718226428.023,-14.648,-677.246,-26.855,-46.875,0.000
1718226428.027,17.090,-790.527,-25.879,-41.504,0.000
1718226428.031,10.742,-992.188,-1.953,13.184,0.000
1718226428.035,-11.230,-950.195,-5.859,23.926,0.000
1718226428.039,-11.719,-801.758,-38.086,-61.035,0.000
1718226428.043,-14.160,-853.027,-31.250,-44.922,0.000
1718226428.047,-14.648,-1000.000,-25.391,-21.973,0.000
1718226428.051,5.859,-1000.000,-15.137,-22.949,0.000
1718226428.054,-9.277,-915.039,-22.461,-14.648,0.000
1718226428.058,-13.672,-897.461,-27.832,-17.090,0.000
1718226428.062,-15.137,-946.777,-17.578,-2.930,0.000
1718226428.066,-14.648,-769.043,-23.926,-3.906,0.000
1718226428.070,9.766,-695.312,-24.414,5.371,0.000
1718226428.074,4.395,-844.727,-32.715,-0.977,0.000
1718226428.078,-5.371,-877.930,-35.156,-16.602,0.000
1718226428.082,-1.465,-712.891,-20.996,-6.836,0.000
1718226428.086,0.488,-797.852,-25.879,14.648,0.000
1718226428.090,2.441,-945.312,-22.461,-0.977,0.000
1718226428.094,-9.277,-1000.000,-16.113,-21.484,0.000
1718226428.097,-24.902,-961.914,-36.133,-19.043,0.000
1718226428.101,-21.484,-853.516,-44.922,-11.719,0.000
1718226428.105,-19.531,-954.590,-33.691,-8.789,0.000
1718226428.109,-1.953,-1000.000,-25.879,-1.465,0.000
1718226428.113,9.277,-826.660,-21.484,-7.324,0.000
1718226428.117,-3.906,-829.590,-33.203,-8.301,0.000
1718226428.121,-21.484,-949.219,-54.688,-32.715,0.000
1718226428.125,-32.227,-943.848,-57.617,-49.316,0.000
1718226428.129,-14.160,-922.852,-41.504,-21.484,0.000
1718226428.133,-12.695,-876.953,-41.992,-14.160,0.000
1718226428.136,-19.531,-974.609,-49.316,-23.438,0.000
1718226428.140,-30.762,-1000.000,-41.016,-37.598,0.000
1718226428.144,-9.277,-961.914,-34.668,-39.551,0.000
1718226428.148,6.348,-957.031,-36.621,12.207,0.000
1718226428.152,-28.320,-958.496,-43.945,-8.301,0.000
1718226428.156,-37.109,-911.621,-50.781,-58.105,0.000
1718226428.160,-18.066,-915.039,-53.711,-31.738,0.000
1718226428.164,7.812,-919.922,-44.922,-2.930,0.000
1718226428.168,-1.953,-987.305,-53.711,-9.277,0.000
1718226428.172,-15.625,-870.605,-63.965,-44.434,0.000
1718226428.176,-3.418,-824.219,-46.875,7.812,0.000
1718226428.179,-23.438,-924.805,-49.805,14.160,0.000
1718226428.183,-34.180,-973.145,-62.012,-52.246,0.000
1718226428.187,-14.160,-991.699,-53.711,-33.203,0.000
1718226428.191,-9.277,-999.023,-45.410,-25.391,0.000
1718226428.195,-34.668,-1000.000,-53.223,-4.883,0.000
1718226428.199,-29.785,-958.008,-56.641,1.465,0.000
1718226428.203,-22.949,-832.031,-64.453,-45.898,0.000
1718226428.207,-20.508,-870.117,-66.895,-25.879,0.000
1718226428.211,-13.672,-993.652,-61.523,-5.371,0.000
1718226428.215,-12.695,-859.863,-65.430,-18.066,0.000
1718226428.219,0.000,-868.652,-63.965,-22.461,0.000
1718226428.222,-6.348,-1000.000,-47.852,-0.977,0.000
1718226428.226,-18.555,-928.711,-42.480,3.906,0.000
1718226428.230,-23.926,-875.488,-50.781,-8.301,0.000
1718226428.234,-26.855,-991.699,-46.875,-24.902,0.000
1718226428.238,-17.578,-1000.000,-48.340,-31.738,0.000
1718226428.242,-7.812,-970.703,-46.387,-20.996,0.000
1718226428.246,-7.324,-782.715,-61.523,-55.176,0.000
1718226428.250,-7.812,-649.902,-62.500,-32.715,0.000
1718226428.254,-4.883,-842.285,-41.016,28.809,0.000
1718226428.258,-29.297,-957.520,-47.363,11.719,0.000
1718226428.261,-40.527,-704.102,-44.434,-24.902,0.000
1718226428.265,-4.883,-595.703,-26.367,-24.414,0.000
1718226428.269,13.184,-814.941,-32.227,-5.859,0.000
1718226428.273,1.465,-796.387,-49.316,-36.133,0.000
1718226428.277,-1.953,-795.898,-39.062,-38.574,0.000
1718226428.281,-13.672,-1000.000,-44.434,-12.695,0.000
1718226428.285,-32.227,-1000.000,-58.105,-33.691,0.000
1718226428.289,0.488,-908.691,-43.945,-9.766,0.000
1718226428.293,18.555,-717.773,-31.250,14.160,0.000
1718226428.297,-25.391,-814.941,-44.434,-34.668,0.000
1718226428.301,-33.203,-1000.000,-57.129,-42.480,0.000
1718226428.304,-21.973,-884.277,-51.270,-40.039,0.000
1718226428.308,-39.062,-674.805,-43.945,-51.758,0.000
1718226428.312,-47.363,-917.969,-51.758,-48.340,0.000
1718226428.316,-28.809,-955.566,-40.039,-37.109,0.000
1718226428.320,-40.527,-708.008,-44.922,-65.430,0.000
1718226428.324,-42.480,-720.703,-60.547,-44.922,0.000
1718226428.328,-36.133,-959.473,-55.176,-1.953,0.000
1718226428.332,-21.973,-973.145,-54.688,-16.602,0.000
1718226428.336,-9.277,-884.277,-48.828,-27.832,0.000
1718226428.340,-14.648,-882.324,-35.156,-33.203,0.000
1718226428.344,-31.738,-898.438,-52.734,-50.293,0.000
1718226428.347,-41.016,-882.812,-64.941,-41.992,0.000
1718226428.351,-22.461,-725.098,-38.086,-1.465,0.000
1718226428.355,-32.715,-683.594,-29.785,-18.555,0.000
1718226428.359,-26.367,-836.426,-40.527,-40.527,0.000
1718226428.363,11.230,-854.004,-46.875,-17.090,0.000
1718226428.367,-18.555,-725.098,-26.855,19.043,0.000
1718226428.371,-27.344,-929.688,-20.020,20.020,0.000
1718226428.375,28.320,-1000.000,-36.621,-28.320,0.000
1718226428.379,14.160,-991.211,-38.086,-49.316,0.000
1718226428.383,-3.418,-1000.000,-17.090,5.371,0.000
1718226428.386,-13.672,-1000.000,-29.297,-16.602,0.000
1718226428.390,-48.340,-1000.000,-63.965,-34.668,0.000
1718226428.394,-24.414,-1000.000,-56.641,-24.902,0.000
1718226428.398,-18.555,-1000.000,-40.527,-61.523,0.000
1718226428.402,-22.461,-1000.000,-30.273,-58.594,0.000
1718226428.406,-21.973,-1000.000,-31.250,-36.133,0.000
1718226428.410,-17.578,-1000.000,-38.086,-22.949,0.000
1718226428.414,-42.969,-1000.000,-31.738,-19.531,0.000
1718226428.418,-31.250,-1000.000,-27.832,-34.180,0.000
1718226428.422,0.977,-1000.000,-19.531,-39.062,0.000
1718226428.426,-26.855,-1000.000,-11.230,-16.113,0.000
1718226428.429,-32.227,-1000.000,-35.645,-14.160,0.000
1718226428.433,-23.438,-1000.000,-43.945,-15.137,0.000
1718226428.437,6.348,-999.512,-29.297,-3.418,0.000
1718226428.441,-21.484,-989.258,-39.551,-34.180,0.000
1718226428.445,-43.457,-967.773,-41.016,-36.133,0.000
1718226428.449,-18.066,-991.211,-37.598,-18.555,0.000
1718226428.453,-15.625,-988.281,-34.668,-35.645,0.000
1718226428.457,5.371,-946.289,-15.625,-9.766,0.000
1718226428.461,2.930,-962.402,-17.578,-14.160,0.000
1718226428.465,-17.090,-988.281,-32.227,-34.668,0.000
1718226428.469,-27.832,-1000.000,-27.832,-25.391,0.000
1718226428.472,-19.043,-980.469,-27.344,-16.602,0.000
1718226428.476,-7.324,-930.176,-20.996,-2.441,0.000
1718226428.480,-22.949,-999.023,-26.855,18.555,0.000
1718226428.484,0.977,-947.266,-31.738,11.719,0.000
1718226428.488,5.859,-804.199,-20.020,-21.973,0.000
1718226428.492,-18.555,-864.258,-32.227,-17.090,0.000
1718226428.496,1.953,-967.773,-21.973,5.371,0.000
1718226428.500,2.441,-1000.000,-16.113,-5.371,0.000
1718226428.504,-7.324,-919.434,-39.062,-35.645,0.000
1718226428.508,-7.812,-881.348,-38.086,-9.277,0.000
1718226428.511,1.953,-976.074,-30.273,28.320,0.000
1718226428.515,5.859,-1000.000,-32.715,0.488,0.000
1718226428.519,-5.859,-920.898,-27.832,-47.363,0.000
1718226428.523,-16.113,-898.926,-32.715,-37.109,0.000
1718226428.527,-6.348,-930.176,-24.902,-2.441,0.000
1718226428.531,0.977,-755.859,-28.809,-6.836,0.000
1718226428.535,-14.160,-673.828,-39.062,-26.855,0.000
1718226428.539,-20.996,-837.402,-34.668,-28.809,0.000
1718226428.543,-21.484,-962.402,-28.320,-12.207,0.000
1718226428.547,-4.395,-765.625,-29.297,-19.531,0.000
1718226428.551,-11.230,-672.363,-28.320,-30.762,0.000
1718226428.554,-32.227,-792.969,-25.391,-35.645,0.000
1718226428.558,-31.738,-875.000,-29.785,-29.785,0.000
1718226428.562,-27.344,-936.035,-27.344,-11.719,0.000
1718226428.566,-2.930,-973.633,-9.766,-21.484,0.000
1718226428.570,-10.254,-1000.000,-0.977,-15.625,0.000
1718226428.574,-5.859,-893.555,-20.508,-0.977,0.000
1718226428.578,8.301,-667.480,-35.645,-3.906,0.000
1718226428.582,-5.859,-916.016,-15.625,-15.137,0.000
1718226428.586,-29.297,-965.332,-10.254,-32.227,0.000
1718226428.590,-39.551,-666.016,-37.598,-44.922,0.000
1718226428.594,-18.555,-818.359,-31.250,-28.320,0.000
1718226428.597,-21.484,-1000.000,-23.438,-5.371,0.000
1718226428.601,-21.484,-894.531,-26.855,-14.160,0.000
1718226428.605,-10.254,-703.613,-22.949,3.418,0.000
1718226428.609,-2.930,-888.672,-24.414,11.230,0.000
1718226428.613,1.953,-1000.000,-20.996,-8.789,0.000
1718226428.617,-24.902,-939.941,-17.578,-15.625,0.000
1718226428.621,-32.715,-875.977,-16.113,-24.902,0.000
1718226428.625,-10.254,-849.121,-15.625,-22.461,0.000
1718226428.629,-21.484,-875.977,-14.648,-21.973,0.000
1718226428.633,-26.367,-825.195,-29.785,-18.555,0.000
1718226428.636,0.000,-600.586,-39.551,-25.391,0.000
1718226428.640,-5.859,-607.422,-21.973,-1.465,0.000
1718226428.644,-30.273,-790.527,-6.348,1.953,0.000
1718226428.648,-21.484,-783.691,-6.836,-39.062,0.000
1718226428.652,-8.789,-686.523,-17.090,-34.668,0.000
1718226428.656,1.465,-916.992,-13.672,-17.578,0.000
1718226428.660,-6.836,-1000.000,-9.766,6.836,0.000
1718226428.664,-25.391,-863.281,-26.855,-17.090,0.000
1718226428.668,-23.926,-542.480,-24.902,-36.133,0.000
1718226428.672,-15.625,-554.199,-11.230,-21.973,0.000
1718226428.676,-8.789,-795.898,-10.742,0.977,0.000
1718226428.679,-23.438,-930.664,-20.020,-23.926,0.000
1718226428.683,-23.438,-828.125,-18.066,-36.621,0.000
1718226428.687,-27.832,-870.117,-22.949,-25.879,0.000
1718226428.691,-31.738,-895.020,-24.414,-33.691,0.000
1718226428.695,-11.230,-636.230,-15.137,-7.324,0.000
1718226428.699,-12.695,-625.977,-15.625,-11.719,0.000
1718226428.703,-12.695,-879.883,-17.090,-9.766,0.000
1718226428.707,-20.020,-988.281,-29.785,-17.090,0.000
1718226428.711,-40.527,-684.082,-46.387,-31.250,0.000
1718226428.715,-23.438,-504.883,-26.367,-20.508,0.000
1718226428.718,-5.371,-777.344,-1.465,3.906,0.000
1718226428.722,-24.902,-854.492,-14.648,-16.602,0.000
1718226428.726,-16.602,-543.457,-23.926,-51.270,0.000
1718226428.730,-2.930,-448.242,-22.949,-25.879,0.000
1718226428.734,-17.578,-734.863,-14.648,-4.883,0.000
1718226428.738,-3.906,-996.582,-5.371,-2.930,0.000
1718226428.742,-4.395,-651.855,-23.438,-21.484,0.000
1718226428.746,-18.066,-546.387,-26.855,-4.395,0.000
1718226428.750,-23.926,-918.945,-14.160,0.000,0.000
1718226428.754,12.207,-923.340,-18.066,-36.621,0.000
1718226428.758,18.066,-521.484,-20.020,-20.996,0.000
1718226428.761,-14.160,-486.816,0.488,5.859,0.000
1718226428.765,-26.367,-810.547,-11.719,-35.156,0.000
1718226428.769,-34.668,-710.449,-30.762,-46.875,0.000
1718226428.773,-34.180,-469.727,-22.949,-6.836,0.000
1718226428.777,-32.715,-575.684,-15.137,-1.465,0.000
1718226428.781,-46.387,-905.762,-12.207,0.000,0.000
1718226428.785,-22.949,-722.656,-10.254,-30.273,0.000
1718226428.789,-13.672,-506.348,-18.066,-59.570,0.000
1718226428.793,-39.062,-871.582,-11.230,-0.488,0.000
1718226428.797,-24.414,-1000.000,-2.930,-13.184,0.000
1718226428.801,-33.203,-965.332,-12.207,-27.832,0.000
1718226428.804,-31.250,-623.535,-12.695,-17.090,0.000
1718226428.808,-3.418,-679.688,-6.836,-24.414,0.000
1718226428.812,-12.207,-854.004,-0.488,1.953,0.000
1718226428.816,21.973,-488.770,5.371,30.273,0.000
1718226428.820,23.926,-384.766,-2.930,20.996,0.000
1718226428.824,-20.508,-696.289,-15.137,-20.020,0.000
1718226428.828,-25.391,-987.793,-28.320,-40.527,0.000
1718226428.832,-14.160,-687.500,-20.996,-20.020,0.000
1718226428.836,-10.254,-432.129,-9.766,10.254,0.000
1718226428.840,-14.160,-729.980,1.953,13.672,0.000
1718226428.844,-6.348,-1000.000,2.930,-13.184,0.000
1718226428.847,2.441,-873.535,-5.859,0.488,0.000
1718226428.851,19.043,-825.195,-18.555,14.160,0.000
1718226428.855,-4.883,-987.305,-9.277,2.441,0.000
1718226428.859,-9.277,-728.027,6.836,13.184,0.000
1718226428.863,0.000,-414.551,-14.160,-0.488,0.000
1718226428.867,-21.484,-549.316,-21.484,-3.418,0.000
1718226428.871,1.465,-850.098,-5.859,1.953,0.000
1718226428.875,-10.254,-984.375,-31.738,-29.785,0.000
1718226428.879,-18.066,-667.969,-32.227,-37.598,0.000
1718226428.883,-8.301,-565.918,-12.207,-23.926,0.000
1718226428.886,0.000,-986.816,-15.625,-7.324,0.000
1718226428.890,1.465,-1000.000,-18.555,7.324,0.000
1718226428.894,-19.531,-955.566,-32.227,-28.320,0.000
1718226428.898,-20.996,-961.426,-39.062,-42.480,0.000
1718226428.902,-34.180,-975.098,-32.227,-32.227,0.000
1718226428.906,-8.789,-932.617,-37.598,-29.785,0.000
1718226428.910,-7.812,-988.770,-30.273,-27.344,0.000
1718226428.914,-16.602,-1000.000,-11.719,-22.949,0.000
1718226428.918,-6.836,-915.039,-17.090,-14.160,0.000
1718226428.922,-29.785,-773.926,-45.410,-28.320,0.000
1718226428.926,-25.879,-767.090,-46.875,-26.367,0.000
1718226428.929,-25.391,-843.750,-18.066,-3.418,0.000
1718226428.933,-29.785,-900.391,-21.973,-18.555,0.000
1718226428.937,-8.789,-981.445,-23.926,-41.992,0.000
1718226428.941,-1.953,-997.070,-28.809,-23.438,0.000
1718226428.945,-40.527,-1000.000,-29.785,-29.785,0.000
1718226428.949,-62.988,-917.969,-29.297,-33.203,0.000
1718226428.953,-17.578,-633.789,-29.297,-34.668,0.000
1718226428.957,10.254,-660.645,-28.809,-27.832,0.000
1718226428.961,-8.301,-877.441,-25.879,-19.043,0.000
1718226428.965,-4.395,-934.082,-21.484,-11.230,0.000
1718226428.969,-2.441,-978.027,-17.578,-13.672,0.000
1718226428.972,-10.254,-1000.000,-21.973,13.672,0.000
1718226428.976,-14.160,-866.699,-29.297,16.113,0.000
1718226428.980,-20.020,-629.395,-26.855,-41.504,0.000
1718226428.984,-10.254,-854.492,-20.996,-21.484,0.000
1718226428.988,-2.441,-1000.000,-23.438,-6.836,0.000
1718226428.992,-2.441,-964.355,-32.227,-24.414,0.000
1718226428.996,12.207,-708.984,-21.973,-11.719,0.000
1718226429.000,-14.160,-537.109,-23.926,-18.066,0.000
1718226429.004,-33.691,-834.473,-33.691,-33.203,0.000
1718226429.008,-17.090,-848.145,-27.832,21.484,0.000
1718226429.011,-8.789,-536.621,-25.879,19.531,0.000
1718226429.015,-2.930,-480.957,-50.293,-66.895,0.000
1718226429.019,-3.906,-773.438,-35.156,-43.945,0.000
1718226429.023,-7.324,-961.914,-6.348,-11.719,0.000
1718226429.027,-6.348,-717.285,-34.180,-14.648,0.000
1718226429.031,-20.508,-875.977,-45.898,-7.812,0.000
1718226429.035,-24.902,-988.770,-26.367,20.996,0.000
1718226429.039,-2.930,-750.977,-35.156,4.395,0.000
1718226429.043,-41.016,-572.754,-51.270,-51.270,0.000
1718226429.047,-24.414,-592.773,-37.109,-40.527,0.000
1718226429.051,3.906,-916.992,-33.691,-7.324,0.000
1718226429.054,-25.391,-847.656,-38.086,-13.672,0.000
1718226429.058,-37.109,-601.562,-33.203,-16.113,0.000
1718226429.062,-15.137,-873.535,-22.461,26.855,0.000
1718226429.066,-11.719,-983.887,-23.926,-5.371,0.000
1718226429.070,-0.488,-654.785,-3.418,-20.996,0.000
1718226429.074,37.109,-533.203,6.836,17.578,0.000
1718226429.078,8.301,-847.656,-23.926,-5.859,0.000
1718226429.082,-33.203,-1000.000,-40.039,-28.320,0.000
1718226429.086,-37.598,-817.383,-37.109,-41.504,0.000
